Ano de eleição,Cargo,Coligação,Cor/raça,Detalhe da situação de candidatura,Estado civil,Faixa etária,Federação,Gênero,Grau de instrução,Município,Nacionalidade,Nome social,Ocupação,Reeleição,Região,Sigla partido,Situação de candidatura,Situação de totalização,Tipo eleição,Turno,UF,Quantidade de candidatos,Quantidade de candidatos eleitos,Quantidade de candidatos para o 2º turno,Quantidade de candidatos não eleitos,Quantidade de candidatos suplentes,Quantidade de candidatos não informados,Data de carga
2008,Prefeito,FRUTAL COM A FORÇA DO POVO,#NE,Deferido,Separado(a) judicialmente,45 a 49 anos,,Masculino,Ensino Fundamental completo,FRUTAL,Brasileira nata,N,Comerciante,N,SUDESTE,PPS,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FRUTAL NA MELHOR DIREÇÃO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Superior completo,FRUTAL,Brasileira nata,N,Prefeito,S,SUDESTE,PR,Apto,Eleito,Eleição Ordinária,1,MG,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FRUTOS DA TERRA,#NE,Deferido,Divorciado(a),55 a 59 anos,,Masculino,Ensino Médio completo,SÃO BENTO DO SAPUCAÍ,Brasileira nata,N,Agricultor,N,SUDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,SP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FUNDÃO PARA TODOS,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Fundamental incompleto,FUNDÃO,Brasileira nata,N,Outros,N,SUDESTE,PDT,Apto,Eleito,Eleição Ordinária,1,ES,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FUNILÂNDIA UNIDA PELA ÉTICA E PROGRESSO,#NE,Deferido,Casado(a),30 a 34 anos,,Masculino,Ensino Fundamental incompleto,FUNILÂNDIA,Brasileira nata,N,Outros,N,SUDESTE,PSB,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FUPI - FRENTE UNIDOS PARA O PROGRESSO DE ITAMBACURI,#NE,Deferido,Casado(a),75 a 79 anos,,Masculino,Ensino Fundamental incompleto,ITAMBACURI,Brasileira nata,N,Comerciante,N,SUDESTE,PTB,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FUTURO CERTO PARA BELO CAMPO,#NE,Deferido,Casado(a),65 a 69 anos,,Masculino,Superior completo,BELO CAMPO,Brasileira nata,N,Servidor Público Federal,N,NORDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FUTURO JÁ!,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Superior incompleto,CATAGUASES,Brasileira nata,N,Vereador,N,SUDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FUTURO MELHOR PARA MACAÉ,#NE,Deferido,Solteiro(a),45 a 49 anos,,Masculino,Superior completo,MACAÉ,Brasileira nata,N,Prefeito,S,SUDESTE,PMDB,Apto,Eleito,Eleição Ordinária,1,RJ,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FUTURO MUDANÇA E ESPERANÇA DE UIRAÚNA,#NE,Deferido com recurso,Casado(a),50 a 54 anos,,Masculino,Superior completo,UIRAÚNA,Brasileira nata,N,Médico,N,NORDESTE,PR,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E ATITUDE,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Médio incompleto,TELHA,Brasileira nata,N,Servidor Público Municipal,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,SE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E COMPROMISSO COM ABAETE,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,ABAETETUBA,Brasileira nata,N,Empresário,N,NORTE,PR,Apto,Não eleito,Eleição Ordinária,1,PA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E CORAGEM PRA LIBERTAR MIGUEL CALMON,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Médio completo,MIGUEL CALMON,Brasileira nata,N,Vereador,N,NORDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E ESPERANÇA,#NE,Deferido,Solteiro(a),30 a 34 anos,,Masculino,Superior completo,JARDIM DO SERIDÓ,Brasileira nata,N,Sacerdote ou Membro de Ordem ou Seita Religiosa,N,NORDESTE,PMDB,Apto,Eleito,Eleição Ordinária,1,RN,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E ESPERANÇA,#NE,Deferido,Solteiro(a),40 a 44 anos,,Masculino,Superior completo,PARIPIRANGA,Brasileira nata,N,Sacerdote ou Membro de Ordem ou Seita Religiosa,N,NORDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E JUSTIÇA COM A FORÇA DO POVO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Médio completo,NOVA OLINDA DO NORTE,Brasileira nata,N,Comerciante,N,NORTE,PT,Apto,Não eleito,Eleição Ordinária,1,AM,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E TRABALHO,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Superior completo,FORMIGA,Brasileira nata,N,Prefeito,S,SUDESTE,PT,Apto,Eleito,Eleição Ordinária,1,MG,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E TRABALHO,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Ensino Médio completo,MUANÁ,Brasileira nata,N,Servidor Público Municipal,S,NORTE,PMDB,Apto,Eleito,Eleição Ordinária,1,PA,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ E TRABALHO,#NE,Deferido,Casado(a),75 a 79 anos,,Masculino,Superior incompleto,ATALAIA,Brasileira nata,N,Servidor Público Civil Aposentado,N,NORDESTE,PSB,Apto,Não eleito,Eleição Ordinária,1,AL,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"FÉ EM DEUS, HONESTIDADE, TRABALHO E PROGRESSO",#NE,Deferido,Solteiro(a),45 a 49 anos,,Masculino,Superior completo,PADRE BERNARDO,Brasileira nata,N,Pecuarista,N,CENTRO-OESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,GO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ EM LAGOA REAL,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Superior completo,LAGOA REAL,Brasileira nata,N,Economista,N,NORDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ NA MUDANÇA,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Ensino Médio completo,BRAGANÇA,Brasileira nata,N,Sacerdote ou Membro de Ordem ou Seita Religiosa,N,NORTE,PT,Apto,Não eleito,Eleição Ordinária,1,PA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ NO FUTURO,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Superior completo,SÃO JOSÉ DOS CORDEIROS,Brasileira nata,N,Servidor Público Municipal,N,NORDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÉ PARA MUDAR,#NE,Deferido,Solteiro(a),40 a 44 anos,,Masculino,Superior completo,BARCARENA,Brasileira nata,N,Sacerdote ou Membro de Ordem ou Seita Religiosa,N,NORTE,PT,Apto,Não eleito,Eleição Ordinária,1,PA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"FÉ, CORAGEM E AMOR A NOSSA TERRA",#NE,Deferido,Casado(a),30 a 34 anos,,Masculino,Ensino Médio completo,ENGENHEIRO BELTRÃO,Brasileira nata,N,Gerente,N,SUL,PMDB,Apto,Não eleito,Eleição Ordinária,1,PR,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"FÉ, JUSTIÇA E DESENVOLVIMENTO",#NE,Deferido,Casado(a),70 a 74 anos,,Masculino,Ensino Fundamental incompleto,RONDON DO PARÁ,Brasileira nata,N,Pecuarista,N,NORTE,PMDB,Apto,Eleito,Eleição Ordinária,1,PA,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"FÉ, MUDANÇA E DESENVOLVIMENTO",#NE,Deferido,Casado(a),35 a 39 anos,,Masculino,Superior completo,RIO VERDE DE MATO GROSSO,Brasileira nata,N,Advogado,N,CENTRO-OESTE,PPS,Apto,Eleito,Eleição Ordinária,1,MS,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"FÉ, TRABALHO E FUTURO",#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Superior completo,ANAURILÂNDIA,Brasileira nata,N,Servidor Público Estadual,N,CENTRO-OESTE,PMDB,Apto,Eleito,Eleição Ordinária,1,MS,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"FÉ, TRABALHO E OPORTUNIDADE PARA TODOS",#NE,Deferido,Solteiro(a),30 a 34 anos,,Masculino,Superior completo,FAXINAL,Brasileira nata,N,Locutor e Comentarista de Rádio e Televisão e Radialista,N,SUL,PDT,Apto,Eleito,Eleição Ordinária,1,PR,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"FÉ, TRABALHO, ÉTICA E COMPROMISSO",#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Superior completo,ITAUÇU,Brasileira nata,N,Médico,S,CENTRO-OESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,GO,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"FÉ, UNIÃO E TRABALHO",#NE,Deferido,Solteiro(a),40 a 44 anos,,Masculino,Superior completo,FERREIRA GOMES,Brasileira nata,N,Professor de Ensino Médio,N,NORTE,PP,Apto,Não eleito,Eleição Ordinária,1,AP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,FÊNIX RUMO AO PROGRESSO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Médio completo,FÊNIX,Brasileira nata,N,Agricultor,N,SUL,DEM,Apto,Eleito,Eleição Ordinária,1,PR,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,G4 DE MÃOS DADAS POR GARUVA,#NE,Deferido,Casado(a),65 a 69 anos,,Masculino,Superior completo,GARUVA,Brasileira nata,N,Servidor Público Civil Aposentado,N,SUL,PMDB,Apto,Não eleito,Eleição Ordinária,1,SC,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GAIVOTA PARA TODOS,#NE,Deferido,Divorciado(a),55 a 59 anos,,Masculino,Superior completo,BALNEÁRIO GAIVOTA,Brasileira nata,N,Advogado,N,SUL,PDT,Apto,Não eleito,Eleição Ordinária,1,SC,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GALILÉIA PARA TODOS - A VOZ E VEZ DOS CIDADÃOS,#NE,Deferido,Casado(a),35 a 39 anos,,Masculino,Superior completo,GALILÉIA,Brasileira nata,N,Policial Civil,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GALVÃO PARA TODOS,#NE,Deferido,Divorciado(a),50 a 54 anos,,Masculino,Ensino Fundamental incompleto,GALVÃO,Brasileira nata,N,Agricultor,N,SUL,PT,Apto,Eleito,Eleição Ordinária,1,SC,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GAMELEIRA PARA TODOS,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Ensino Fundamental completo,GAMELEIRA DE GOIÁS,Brasileira nata,N,Agricultor,N,CENTRO-OESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,GO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GAMELEIRA QUER CONTINUAR,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Superior completo,GAMELEIRA,Brasileira nata,N,Militar Reformado,S,NORDESTE,PSB,Apto,Eleito,Eleição Ordinária,1,PE,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"GANDU, VENCER PARA MUDAR",#NE,Deferido,Casado(a),50 a 54 anos,,Feminino,Superior completo,GANDU,Brasileira nata,N,Médico,N,NORDESTE,PC do B,Apto,Eleito,Eleição Ordinária,1,BA,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GANHAR IGUAI COM LIBERDADE E JUSTIÇA,#NE,Deferido com recurso,Solteiro(a),40 a 44 anos,,Masculino,Superior incompleto,IGUAÍ,Brasileira nata,N,Comerciante,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GARANTIA DE MUDANÇA,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Ensino Fundamental completo,SERRA DO MEL,Brasileira nata,N,Agricultor,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,RN,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GARARU PARA TODOS,#NE,Deferido,Solteiro(a),40 a 44 anos,,Feminino,Superior completo,GARARU,Brasileira nata,N,Servidor Público Municipal,N,NORDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,SE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GARIBALDI PARA TODOS,#NE,Deferido,Solteiro(a),50 a 54 anos,,Masculino,Superior completo,GARIBALDI,Brasileira nata,N,Bibliotecário,N,SUL,PT,Apto,Eleito,Eleição Ordinária,1,RS,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GARRA E DETERMINAÇÃO,#NE,Deferido,Solteiro(a),40 a 44 anos,,Masculino,Ensino Médio completo,TONANTINS,Brasileira nata,N,Empresário,N,NORTE,PPS,Apto,Eleito,Eleição Ordinária,1,AM,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GARUVA PARA TODOS,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Superior completo,GARUVA,Brasileira nata,N,Prefeito,S,SUL,PP,Apto,Eleito,Eleição Ordinária,1,SC,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GARÇA PARA TODOS,#NE,Deferido,Separado(a) judicialmente,45 a 49 anos,,Masculino,Superior completo,GARÇA,Brasileira nata,N,Empresário,N,SUDESTE,PTB,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GASPAR PARA TODOS,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Superior incompleto,GASPAR,Brasileira nata,N,Empresário,N,SUL,PT,Apto,Eleito,Eleição Ordinária,1,SC,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GASTÃO VIDIGAL NO RUMO CERTO,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Ensino Médio completo,GASTÃO VIDIGAL,Brasileira nata,N,Pecuarista,N,SUDESTE,PSB,Apto,Eleito,Eleição Ordinária,1,SP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GAVIÃO DE TODOS NÓS,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Fundamental completo,GAVIÃO PEIXOTO,Brasileira nata,N,Servidor Público Municipal,N,SUDESTE,PDT,Apto,Eleito,Eleição Ordinária,1,SP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GAVIÃO É DE TODOS NÓS,#NE,Deferido,Casado(a),50 a 54 anos,,Feminino,Ensino Fundamental completo,GAVIÃO,Brasileira nata,N,Agricultor,N,NORDESTE,PTC,Apto,Eleito,Eleição Ordinária,1,BA,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GAVIÃO É DE TODOS NÓS,#NE,Indeferido,Casado(a),50 a 54 anos,,Masculino,Ensino Médio completo,GAVIÃO,Brasileira nata,N,Agricultor,N,NORDESTE,PMDB,Inapto,Substituído,Eleição Ordinária,1,BA,1.0,0.0,0.0,0.0,0.0,1.0,2021-08-24 12:11:44
2008,Prefeito,GAVIÃO/NOVA PAULICEIA -QUEM AMA CUIDA,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Ensino Médio completo,GAVIÃO PEIXOTO,Brasileira nata,N,Aposentado (Exceto Servidor Público),N,SUDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENERAL DE VOLTA AO PROGRESSO,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Ensino Médio incompleto,GENERAL MAYNARD,Brasileira nata,N,"Técnico Contabilidade, Estatística, Economia Doméstica e Administração",N,NORDESTE,PRB,Apto,Não eleito,Eleição Ordinária,1,SE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENERAL QUER SER FELIZ,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Superior completo,GENERAL MAYNARD,Brasileira nata,N,Médico,N,NORDESTE,PSB,Apto,Eleito,Eleição Ordinária,1,SE,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENERAL SAMPAIO VALORIZANDO SEU POVO,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Ensino Médio completo,GENERAL SAMPAIO,Brasileira nata,N,Agricultor,N,NORDESTE,PPS,Apto,Não eleito,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DA GENTE,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Médio completo,ANALÂNDIA,Brasileira nata,N,Servidor Público Municipal,N,SUDESTE,DEM,Apto,Eleito,Eleição Ordinária,1,SP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DA GENTE,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Ensino Médio completo,CAMPO REDONDO,Brasileira nata,N,Professor de Ensino Fundamental,N,NORDESTE,PR,Apto,Eleito,Eleição Ordinária,1,RN,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DA GENTE,#NE,Deferido com recurso,Casado(a),50 a 54 anos,,Masculino,Superior completo,IGUAPE,Brasileira nata,N,Policial Militar,N,SUDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DA GENTE,#NE,Renúncia,Casado(a),50 a 54 anos,,Masculino,Ensino Médio completo,ICARAÍMA,Brasileira nata,N,Comerciante,N,SUL,PRB,Inapto,#NULO#,Eleição Ordinária,1,PR,1.0,0.0,0.0,0.0,0.0,1.0,2021-08-24 12:11:44
2008,Prefeito,"GENTE DA GENTE, DIGNIDADE SEM FALSIDADE.",#NE,Deferido com recurso,Casado(a),60 a 64 anos,,Masculino,Ensino Fundamental completo,LAJEADO NOVO,Brasileira nata,N,Agricultor,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,MA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DA NOSSA TERRA,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Médio completo,PEDRA PRETA,Brasileira nata,N,Agricultor,N,CENTRO-OESTE,PP,Apto,Não eleito,Eleição Ordinária,1,MT,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DA TERRA,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Médio completo,DOUTOR ULYSSES,Brasileira nata,N,Diretor de Empresas,N,SUL,PSDB,Apto,Não eleito,Eleição Ordinária,1,PR,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DA TERRA,#NE,Deferido,Solteiro(a),60 a 64 anos,,Masculino,Superior completo,SALESÓPOLIS,Brasileira nata,N,Engenheiro,S,SUDESTE,PR,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DA TERRA PARA MUDAR,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Ensino Fundamental completo,SANTO ANDRÉ,Brasileira nata,N,Outros,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"GENTE DA TERRA, CUIDANDO DA TERRA DA GENTE",#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Superior completo,TURURU,Brasileira nata,N,Médico,N,NORDESTE,PSB,Apto,Não eleito,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE DE CONFIANÇA,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Superior completo,SETE LAGOAS,Brasileira nata,N,Engenheiro,N,SUDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,MG,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"GENTE DO POVO, FILHOS DA TERRA",#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Ensino Médio completo,LAMIM,Brasileira nata,N,Vereador,N,SUDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE EM PRIMEIRO LUGAR,#NE,Indeferido,Solteiro(a),30 a 34 anos,,Masculino,Superior completo,MACUCO,Brasileira nata,N,Vereador,N,SUDESTE,PSC,Inapto,Indeferido com Recurso,Eleição Ordinária,1,RJ,1.0,0.0,0.0,0.0,0.0,1.0,2021-08-24 12:11:44
2008,Prefeito,GENTE IGUAL A GENTE,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,CUNHA,Brasileira nata,N,Agrônomo,N,SUDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,SP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE IGUAL A GENTE,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Ensino Médio completo,GUANHÃES,Brasileira nata,N,Comerciante,N,SUDESTE,PP,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE NOSSA,#NE,Deferido,Separado(a) judicialmente,55 a 59 anos,,Masculino,Superior completo,SACRAMENTO,Brasileira nata,N,Médico,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE NOSSA,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Superior completo,SILVEIRA MARTINS,Brasileira nata,N,Motorista de Veículos de Transporte de Carga,N,SUL,PP,Apto,Eleito,Eleição Ordinária,1,RS,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE QUE AMA SÃO FRANCISCO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO FRANCISCO DO SUL,Brasileira nata,N,Administrador,N,SUL,PP,Apto,Eleito,Eleição Ordinária,1,SC,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE QUE DECIDE E RENOVA,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Médio incompleto,ICHU,Brasileira nata,N,Comerciante,N,NORDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE QUE FAZ,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Ensino Fundamental incompleto,DESTERRO DO MELO,Brasileira nata,N,Produtor Agropecuário,N,SUDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE QUE FAZ,#NE,Deferido,Solteiro(a),50 a 54 anos,,Masculino,Ensino Médio completo,ACAIACA,Brasileira nata,N,Empresário,S,SUDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE QUE FAZ,#NE,Deferido com recurso,Solteiro(a),55 a 59 anos,,Masculino,Superior completo,BARRA DO GARÇAS,Brasileira nata,N,Pecuarista,N,CENTRO-OESTE,PR,Apto,Eleito,Eleição Ordinária,1,MT,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTE QUE FAZ,#NE,Indeferido,Casado(a),55 a 59 anos,,Masculino,Ensino Fundamental incompleto,JACUPIRANGA,Brasileira nata,N,Empresário,N,SUDESTE,DEM,Inapto,Registro negado antes da eleição,Eleição Ordinária,1,SP,1.0,0.0,0.0,0.0,0.0,1.0,2021-08-24 12:11:44
2008,Prefeito,GENTE QUE TRABALHA,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Superior completo,CRISTAIS PAULISTA,Brasileira nata,N,Bancário e Economiário,S,SUDESTE,PMDB,Apto,Eleito,Eleição Ordinária,1,SP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,GENTIL DE UM NOVO TEMPO,#NE,Deferido,Solteiro(a),30 a 34 anos,,Masculino,Superior completo,GENTIL,Brasileira nata,N,Administrador,N,SUL,PMDB,Apto,Eleito,Eleição Ordinária,1,RS,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
